company_id,company_name,company_profile_url,country,city,address,website,phone,contact_person,contact_designation,member_status,member_since,verified,verification_details,legal_entity,established_year,primary_business,role,products_listed_count,deal_focus,description,search_terms,category_types,search_tab,scrape_date
4724681,CES Global Solutions (Thailand),https://www.go4worldbusiness.com/member/view/4724681/ces-global-solutions-%28thailand%29.html,Thailand,Bangkok,"198/1, Daimond Ratchada, Huaikwang Bangkok 10310 Thailand",https://www.go4worldbusiness.com/member/view/4724681/ces-global-solutions-%28thailand%29.html,NULL,Cms Global Solutions,Owner,GOLD,"June, 2026",yes,Company Registration Certificate Verified,CES Global Solutions (Thailand),2017,NULL,Supplier,3,Sells Thai goods like processed & canned foods such as canned tuna,"CES Global Solutions (Thailand) is a goldplus supplier from Bangkok, Thailand. They supply thai goods like processed & canned foods such as canned tuna. Founded in 2017. They list 3 products.",Acai Berry Fruit Extract; Acerola Cherry Fruit Fibre; Adipic Acid,Acai Berry Extract & Products; Acerola Cherry Extract & Products; Adipic Acid,suppliers,2026-07-20
4497104,"TS Sales Co., Ltd.",https://www.go4worldbusiness.com/member/view/4497104/ts-sales-co-ltd-.html,Thailand,Chiang Rai,"606 Huai Phlu Village, Moo 1, Tha Sut, Mueang Chiang Rai Chiang Rai 57100 Province Chiang Rai Thailand",https://www.go4worldbusiness.com/member/view/4497104/ts-sales-co-ltd-.html,NULL,Tunyanun Buakaew,Director,GOLD,"August, 2025",yes,Company Registration Certificate Verified,"TS Sales Co., Ltd.",2024,Dealer / Reseller,Supplier and Service Provider,64,NULL,"TS Sales Co., Ltd. is a gold supplier and service provider from Chiang Rai, Thailand. They are a dealer/reseller specializing in rice, icumsa 45 sugar, cashew nuts and yellow maize. They provide services such as exporter and distributor. Founded in 2024, they report annual sales of around USD 250,000. They are company registration document certified. They list 64 products.",Acai Berry Fruit Extract; Acai Berry Fruit Powder; Acerola Cherry Fruit Fibre; Acerola Cherry Fruit Juice Extract; Acerola Cherry Fruit Juice Powder; Adipic Acid,Acai Berry Extract & Products; Acerola Cherry Extract & Products; Adipic Acid,suppliers,2026-07-20
4365931,"Ermin Management Co., Ltd.",https://www.go4worldbusiness.com/member/view/4365931/ermin-management-co-ltd-.html,Thailand,Pakkret,"20/192 Moo 9 Bang Talat Pak Kret, Nontaburi 11120, Thailand Pakkret 11120 Nontaburi Thailand",https://www.fruit-loft.com,NULL,Thana Thiramanus,Owner And Founder,GOLD,"February, 2025",NULL,NULL,"Ermin Management Co., Ltd.",2024,Dealer / Reseller,Supplier and Service Provider,8,"Sells Fruits and products such as fresh coconut, charcoal and durian | Services Trading and forwarding agent","Ermin Management Co., Ltd. is a gold supplier and service provider from Pakkret, Thailand. They are a dealer/reseller specializing in fruits and products such as fresh coconut, charcoal, durian and mango. They provide services such as trading and forwarding agent. Founded in 2024, they report annual sales of around USD 250,000. They list 8 products.",Acai Berry Fruit Extract; Acai Berry Fruit Powder; Acerola Cherry Fruit Fibre,Acai Berry Extract & Products; Acerola Cherry Extract & Products,companies,2026-07-20
4496845,"Ten Billion Global Co., Ltd.",https://www.go4worldbusiness.com/member/view/4496845/ten-billion-global-co-ltd-.html,Thailand,Prawet,"400/206 Kanchanapisek Road, Dokmai Prawet 10250 Bangko Thailand",https://www.go4worldbusiness.com/member/view/4496845/ten-billion-global-co-ltd-.html,NULL,Sarunpong Nualkhieo,Business Development Mnager,GOLD,"August, 2025",yes,Company Registration Certificate Verified,"Ten Billion Global Co., Ltd.",2017,Dealer / Reseller,"Buyer, Supplier and Service Provider",1,NULL,"Ten Billion Global Co., Ltd. is a goldplus buyer, supplier and service provider from Prawet, Thailand. They are a dealer/reseller specializing in fresh and processed fruits, dietary supplements and cosmetics and natural products. They are a dealer/reseller for technology product. They provide services such as trading and exporter. Founded in 2017, they report annual sales of USD 250,000 to USD 1 million. They are...",Acai Berry Fruit Extract; Acai Berry Fruit Powder; Acerola Cherry Fruit Fibre,Acai Berry Extract & Products; Acerola Cherry Extract & Products,companies,2026-07-20
4267790,"Asif Group Co., Ltd.",https://www.go4worldbusiness.com/member/view/4267790/asif-group-co-ltd-.html,Thailand,Bangkok,"55/1 Prachautid 59 R, Bangmod Bangkok 10140 Thailand",https://www.go4worldbusiness.com/member/view/4267790/asif-group-co-ltd-.html,NULL,Karena Hiyoshi,Vice President,GOLD,"September, 2024",yes,Company Registration Certificate Verified,"Asif Group Co., Ltd.",2024,Distributor,Buyer and Supplier,7,"Sells Coffee bean, charcoal and ihram(muslim pilgrims) | Buys Euro5 en590 10ppm, bitumen and urea 46%","Asif Group Co., Ltd. is a gold buyer and supplier from Bangkok, Thailand. They are a distributor specializing in coffee bean, charcoal, ihram(muslim pilgrims) and saudi dates. They are a distributor for euro5 en590 10ppm, bitumen and urea 46%. Founded in 2024, they report annual sales of around USD 250,000. They list 7 products.",Acai Berry Fruit Extract; Acai Berry Fruit Powder; Acerola Cherry Fruit Fibre; Acerola Cherry Fruit Juice Extract,Acai Berry Extract & Products; Acerola Cherry Extract & Products,companies,2026-07-20
4667108,BG Container Glass Public Company Limited,https://www.go4worldbusiness.com/member/view/4667108/bg-container-glass-public-company-limited.html,Thailand,Thanyaburi,"47/1 Moo 2, Rangsit-nakhon Nayok Road, Bueng Yitho Sub- District, Thanyaburi District Thanyaburi 12130 Pathum Thani Thailand",http://www.bgc.co.th,NULL,Golf,Trading Business Management,GOLD,"March, 2026",NULL,NULL,BG Container Glass Public Company Limited,2013,Manufacturer/ OEM,Buyer and Supplier,1,NULL,"BG Container Glass Public Company Limited is a gold buyer and supplier from Thanyaburi, Thailand. They are a manufacturer/oem specializing in 1. packaging (glass, plastic, alu cans and corrugated). 2. raw material (tapioca starch. They are a manufacturer/oem for 1. packaging (glass, plastic, alu cans). 2. raw material (resin and ingot. Founded in 2013, they report annual sales of more than USD 100 million. They are...",Acai Berry Fruit Extract; Acai Berry Fruit Powder; Acerola Cherry Fruit Fibre,Acai Berry Extract & Products; Acerola Cherry Extract & Products,companies,2026-07-20
4660154,"Ruamcharoenmongkolkij Co., Ltd.",https://www.go4worldbusiness.com/member/view/4660154/ruamcharoenmongkolkij-co-ltd-.html,Thailand,Suphanburi,118 M.5 Suphanburi 72110 Thailand,https://www.go4worldbusiness.com/member/view/4660154/ruamcharoenmongkolkij-co-ltd-.html,+66-983928882,Pannaporn Puengpum,Owner,GOLD,"March, 2026",NULL,NULL,"Ruamcharoenmongkolkij Co., Ltd.",2016,Manufacturer/ OEM,Supplier,NULL,"Sells Hom mali thai rice, thai fragrant rice and jasmine rice","Ruamcharoenmongkolkij Co., Ltd. is a gold supplier from Suphanburi, Thailand. They are a manufacturer/oem specializing in hom mali thai rice, thai fragrant rice, jasmine rice and white rice. Founded in 2016, they report annual sales of USD 1 million to USD 5 million. They are Haccp, ghps, Halal, cfs Coc and all Standard Document certified.",Acai Berry Fruit Extract; Acai Berry Fruit Powder; Acerola Cherry Fruit Fibre,Acai Berry Extract & Products; Acerola Cherry Extract & Products,companies,2026-07-20
4409247,"Thai Vorex Co., Ltd.",https://www.go4worldbusiness.com/member/view/4409247/thai-vorex-co-ltd-.html,Thailand,Watthana,"7 Summer Point, Level 2 Sukhumvit 69 Phra Khanong Nuea, Wattana Bangkok 10110, Thailand Watthana 10110 Bangkok Thailand",http://www.thaivorex.com,NULL,Ta-Wei Tsang,Founder,GOLD,"April, 2025",yes,VERIFIED Fetching... Verification Status Company Registration Certificate Identity Proof Of Representative Company Address Proof Trading License − Proof of Prior Export/Import − Proof of Product − Company Representative Verified on Video Call Other Documents like Mandates and Certifications,"Thai Vorex Co., Ltd.",2025,Manufacturer/ OEM,Supplier and Service Provider,2,"Sells Thai hom mali jasmine rice, jasmine rice and long grain white rice | Services Export & international trade management oem / private label production contract based supply programs quality assurance & inspection global logistics & documentation handling strategic sourcing & procurement brand & packaging development support","Thai Vorex Co., Ltd. is a verified gold supplier and service provider from Watthana, Thailand. They are a manufacturer/oem specializing in thai hom mali jasmine rice, jasmine rice, long grain white rice and black rice southeast asian food products. They provide services such as export & international trade management oem/private label production contract based supply programs quality assurance & inspection global...",Acai Berry Fruit Extract; Acai Berry Fruit Powder; Acerola Cherry Fruit Fibre; Adipic Acid,Acai Berry Extract & Products; Acerola Cherry Extract & Products; Adipic Acid,companies,2026-07-20
3859843,Kunbo Limited Partnership,https://www.go4worldbusiness.com/member/view/3859843/kunbo-limited-partnership.html,Thailand,Muang Suphanburi,"89/47 Moo 4 Suphanburi-chinat Road, Sanamchai Muang Suphanburi 72000 Suphan Buri Thailand",https://www.go4worldbusiness.com/member/view/3859843/kunbo-limited-partnership.html,NULL,Rosy Rose,Export Manager,GOLD,"March, 2023",NULL,NULL,Kunbo Limited Partnership,2022,Manufacturer/ OEM,Supplier,NULL,"Sells Fully refined paraffin wax, semi-refined paraffin wax slack wax and pe wax","Kunbo Limited Partnership is a gold supplier from Muang Suphanburi, Thailand. They are a manufacturer/oem specializing in fully refined paraffin wax, semi-refined paraffin wax slack wax, pe wax and used candle. Founded in 2022, they report annual sales of around USD 250,000. They are 723565000582 certified.",Acai Berry Fruit Extract; Acai Berry Fruit Powder; Acerola Cherry Fruit Fibre,Acai Berry Extract & Products; Acerola Cherry Extract & Products,companies,2026-07-20
1253982,Smile Family Group Ltd.,https://www.go4worldbusiness.com/member/view/1253982/smile-family-group-ltd-.html,Thailand,Bangkok,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract; Acai Berry Fruit Juice Powder; Acai Berry Fruit Powder,Acai Berry Extract & Products,companies,2026-07-20
4674976,Altaybuket,https://www.go4worldbusiness.com/member/view/4674976/altaybuket.html,Thailand,Bangkok,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract; Acai Berry Fruit Juice Powder; Acai Berry Fruit Powder,Acai Berry Extract & Products,companies,2026-07-20
4199324,"MV Siam Co., Ltd.",https://www.go4worldbusiness.com/member/view/4199324/mv-siam-co-ltd-.html,Thailand,Nong Chok,NULL,NULL,NULL,NULL,NULL,GOLD,NULL,yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract; Acai Berry Fruit Powder; Acerola Cherry Fruit Fibre,Acai Berry Extract & Products; Acerola Cherry Extract & Products,companies,2026-07-20
1290105,Smile Family Group Limited Partnership,https://www.go4worldbusiness.com/member/view/1290105/smile-family-group-limited-partnership.html,Thailand,Bangkok,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract; Acai Berry Fruit Juice Powder; Acerola Cherry Fruit Juice Extract; Acerola Cherry Fruit Juice Powder,Acai Berry Extract & Products; Acerola Cherry Extract & Products,companies,2026-07-20
1514206,Amontep Saokaew,https://www.go4worldbusiness.com/member/view/1514206/amontep-saokaew.html,Thailand,Lamphun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract; Acai Berry Fruit Juice Powder; Acai Berry Fruit Powder,Acai Berry Extract & Products,companies,2026-07-20
4437178,"Thongsuen And Pattaravadee Co., Ltd.",https://www.go4worldbusiness.com/member/view/4437178/thongsuen-and-pattaravadee-co-ltd-.html,Thailand,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract; Acai Berry Fruit Juice Powder; Acai Berry Fruit Powder,Acai Berry Extract & Products,companies,2026-07-20
4697594,Cacti Nest,https://www.go4worldbusiness.com/member/view/4697594/cacti-nest.html,Thailand,Bangkok,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract,Acai Berry Extract & Products,companies,2026-07-20
1286108,I Do International Ltd.,https://www.go4worldbusiness.com/member/view/1286108/i-do-international-ltd-.html,Thailand,Krathumbaen,NULL,NULL,NULL,NULL,NULL,GOLD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract; Acai Berry Fruit Juice Powder; Acai Berry Fruit Powder,Acai Berry Extract & Products,companies,2026-07-20
1591936,Sublime Groups,https://www.go4worldbusiness.com/member/view/1591936/sublime-groups.html,Thailand,Bangkok,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract; Acai Berry Fruit Powder,Acai Berry Extract & Products,companies,2026-07-20
1777494,Buriram Herb,https://www.go4worldbusiness.com/member/view/1777494/buriram-herb.html,Thailand,Buriram,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract,Acai Berry Extract & Products,companies,2026-07-20
1294435,"TPS Thai Seedlac Co., Ltd.",https://www.go4worldbusiness.com/member/view/1294435/tps-thai-seedlac-co-ltd-.html,Thailand,Bangkok,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract,Acai Berry Extract & Products,companies,2026-07-20
1299319,"Rare Gifts & Decor Co., Ltd.",https://www.go4worldbusiness.com/member/view/1299319/rare-gifts-decor-co-ltd-.html,Thailand,Nakornpathom,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract,Acai Berry Extract & Products,companies,2026-07-20
4210748,El Degwi Fruits,https://www.go4worldbusiness.com/member/view/4210748/el-degwi-fruits.html,Thailand,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract; Acai Berry Fruit Powder; Acerola Cherry Fruit Fibre,Acai Berry Extract & Products; Acerola Cherry Extract & Products,companies,2026-07-20
2900024,Ion Exchange Asia Pacific,https://www.go4worldbusiness.com/member/view/2900024/ion-exchange-asia-pacific.html,Thailand,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract,Acai Berry Extract & Products,companies,2026-07-20
1411513,Shine Star Trading Co Ltd,https://www.go4worldbusiness.com/member/view/1411513/shine-star-trading-co-ltd.html,Thailand,Bangkok,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract,Acai Berry Extract & Products,companies,2026-07-20
1432586,"Thai BD Products Co., Ltd.",https://www.go4worldbusiness.com/member/view/1432586/thai-bd-products-co-ltd-.html,Thailand,Bangphli,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract,Acai Berry Extract & Products,companies,2026-07-20
2711238,Ashok Trading,https://www.go4worldbusiness.com/member/view/2711238/ashok-trading.html,Thailand,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract,Acai Berry Extract & Products,companies,2026-07-20
151595,Admire,https://www.go4worldbusiness.com/member/view/151595/admire.html,Thailand,Bangkok,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract,Acai Berry Extract & Products,companies,2026-07-20
3225928,"Stherb Cosmetics International Co., Ltd.",https://www.go4worldbusiness.com/member/view/3225928/stherb-cosmetics-international-co-ltd-.html,Thailand,Pathumthani,NULL,NULL,NULL,NULL,NULL,NULL,NULL,yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract,Acai Berry Extract & Products,companies,2026-07-20
1587958,"Abel Herb Products Co., Ltd.",https://www.go4worldbusiness.com/member/view/1587958/abel-herb-products-co-ltd-.html,Thailand,Sai Mai,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract,Acai Berry Extract & Products,companies,2026-07-20
4678427,"Siam Leaf Co., Ltd.",https://www.go4worldbusiness.com/member/view/4678427/siam-leaf-co-ltd-.html,Thailand,Bangkok,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract,Acai Berry Extract & Products,companies,2026-07-20
724822,Aditya Birla Chemicals Thailand Ltd. (Epoxy),https://www.go4worldbusiness.com/member/view/724822/aditya-birla-chemicals-thailand-ltd-%28epoxy%29.html,Thailand,Rayong,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract,Acai Berry Extract & Products,companies,2026-07-20
1220034,"Material Plast Co., Ltd.",https://www.go4worldbusiness.com/member/view/1220034/material-plast-co-ltd-.html,Thailand,Bangkok,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract,Acai Berry Extract & Products,companies,2026-07-20
100688,Hopefull Enterprise Co.Ltd,https://www.go4worldbusiness.com/member/view/100688/hopefull-enterprise-co-ltd.html,Thailand,Bangkok,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract,Acai Berry Extract & Products,companies,2026-07-20
2853236,"The Root Connection Co, Ltd",https://www.go4worldbusiness.com/member/view/2853236/the-root-connection-co-ltd.html,Thailand,Sansai,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract,Acai Berry Extract & Products,companies,2026-07-20
3141385,Gmpcaretaking,https://www.go4worldbusiness.com/member/view/3141385/gmpcaretaking.html,Thailand,Loei,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract; Acai Berry Fruit Powder,Acai Berry Extract & Products,companies,2026-07-20
3643634,Duanda Do Brasil Limited,https://www.go4worldbusiness.com/member/view/3643634/duanda-do-brasil-limited.html,Thailand,Nakhon Pathom,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract,Acai Berry Extract & Products,companies,2026-07-20
4010999,Prarinya Trading,https://www.go4worldbusiness.com/member/view/4010999/prarinya-trading.html,Thailand,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract,Acai Berry Extract & Products,companies,2026-07-20
1427462,Wuhan Recedarbio,https://www.go4worldbusiness.com/member/view/1427462/wuhan-recedarbio.html,Thailand,Wuhan,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract,Acai Berry Extract & Products,companies,2026-07-20
529350,Teck Ethik,https://www.go4worldbusiness.com/member/view/529350/teck-ethik.html,Thailand,Bangkok,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract,Acai Berry Extract & Products,companies,2026-07-20
4184083,Khumsub Asia Goods Trading,https://www.go4worldbusiness.com/member/view/4184083/khumsub-asia-goods-trading.html,Thailand,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract; Acai Berry Fruit Powder; Acerola Cherry Fruit Juice Powder,Acai Berry Extract & Products; Acerola Cherry Extract & Products,companies,2026-07-20
841006,"Thep Than Thai Co., Ltd.",https://www.go4worldbusiness.com/member/view/841006/thep-than-thai-co-ltd-.html,Thailand,Chiangmai,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract,Acai Berry Extract & Products,companies,2026-07-20
381493,Ses,https://www.go4worldbusiness.com/member/view/381493/ses.html,Thailand,Bangkok,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract,Acai Berry Extract & Products,companies,2026-07-20
3294584,Aimthai Fruit,https://www.go4worldbusiness.com/member/view/3294584/aimthai-fruit.html,Thailand,-bangkok,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract; Acai Berry Fruit Powder; Acerola Cherry Fruit Fibre,Acai Berry Extract & Products; Acerola Cherry Extract & Products,companies,2026-07-20
2702883,Jfresh Fruits,https://www.go4worldbusiness.com/member/view/2702883/jfresh-fruits.html,Thailand,Bangkok,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract; Acai Berry Fruit Powder; Acerola Cherry Fruit Fibre,Acai Berry Extract & Products; Acerola Cherry Extract & Products,companies,2026-07-20
806438,Export Fruit,https://www.go4worldbusiness.com/member/view/806438/export-fruit.html,Thailand,Ratchaburi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract; Acai Berry Fruit Powder; Acerola Cherry Fruit Fibre,Acai Berry Extract & Products; Acerola Cherry Extract & Products,companies,2026-07-20
1511103,"Sasin Mine Co., Ltd.",https://www.go4worldbusiness.com/member/view/1511103/sasin-mine-co-ltd-.html,Thailand,Long,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract,Acai Berry Extract & Products,companies,2026-07-20
3384798,Kp Fruits,https://www.go4worldbusiness.com/member/view/3384798/kp-fruits.html,Thailand,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract; Acai Berry Fruit Powder; Acerola Cherry Fruit Fibre,Acai Berry Extract & Products; Acerola Cherry Extract & Products,companies,2026-07-20
2894043,Best Fruit,https://www.go4worldbusiness.com/member/view/2894043/best-fruit.html,Thailand,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract; Acai Berry Fruit Powder; Acerola Cherry Fruit Fibre,Acai Berry Extract & Products; Acerola Cherry Extract & Products,companies,2026-07-20
4158981,Shahi Fruits,https://www.go4worldbusiness.com/member/view/4158981/shahi-fruits.html,Thailand,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract; Acai Berry Fruit Powder; Acerola Cherry Fruit Fibre,Acai Berry Extract & Products; Acerola Cherry Extract & Products,companies,2026-07-20
4038381,King Fruit,https://www.go4worldbusiness.com/member/view/4038381/king-fruit.html,Thailand,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract; Acai Berry Fruit Powder; Acerola Cherry Fruit Fibre,Acai Berry Extract & Products; Acerola Cherry Extract & Products,companies,2026-07-20
3982418,Punpapob Fruit,https://www.go4worldbusiness.com/member/view/3982418/punpapob-fruit.html,Thailand,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract; Acai Berry Fruit Powder; Acerola Cherry Fruit Fibre,Acai Berry Extract & Products; Acerola Cherry Extract & Products,companies,2026-07-20
4396036,Vermij-fruits,https://www.go4worldbusiness.com/member/view/4396036/vermij-fruits.html,Thailand,Da nang,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract; Acai Berry Fruit Powder; Acerola Cherry Fruit Fibre,Acai Berry Extract & Products; Acerola Cherry Extract & Products,companies,2026-07-20
1588902,Captain Fruit,https://www.go4worldbusiness.com/member/view/1588902/captain-fruit.html,Thailand,Bangkok,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract; Acai Berry Fruit Powder; Acerola Cherry Fruit Fibre,Acai Berry Extract & Products; Acerola Cherry Extract & Products,companies,2026-07-20
1563297,Craft Fruit,https://www.go4worldbusiness.com/member/view/1563297/craft-fruit.html,Thailand,Bangkok,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract; Acai Berry Fruit Powder; Acerola Cherry Fruit Fibre,Acai Berry Extract & Products; Acerola Cherry Extract & Products,companies,2026-07-20
2974305,Hillberry Life Sciences Pvt. Ltd,https://www.go4worldbusiness.com/member/view/2974305/hillberry-life-sciences-pvt-ltd.html,Thailand,Bangsaen,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract,Acai Berry Extract & Products,companies,2026-07-20
3788720,"Eco Innovation ( Thailand) Co., Ltd.",https://www.go4worldbusiness.com/member/view/3788720/eco-innovation-%28-thailand%29-co-ltd-.html,Thailand,Mae Rim,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract,Acai Berry Extract & Products,companies,2026-07-20
3437023,Sangket Co.,https://www.go4worldbusiness.com/member/view/3437023/sangket-co-.html,Thailand,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Acai Berry Fruit Extract,Acai Berry Extract & Products,companies,2026-07-20
4144306,"Sandstone International Co., Ltd.",https://www.go4worldbusiness.com/member/view/4144306/sandstone-international-co-ltd-.html,Thailand,Bangkok,"88 A.p. Nakarintr Building, 21th Floor Bangkok 10260 Thailand",http://www.sandstonethailand.com,NULL,Pravit N,General Manager,Premium,"March, 2024",NULL,NULL,"Sandstone International Co., Ltd.",1999,Manufacturer/ OEM,NULL,NULL,NULL,"Sandstone International Co., Ltd. is a junior buyer, supplier and service provider from Bangkok, Thailand. They are a manufacturer/oem specializing in rice, canned tuna, canned sardines and canned pineapple. They are a manufacturer/oem for foods and kitchenware. They provide services such as import and export. Founded in 1999, they report annual sales of USD 1 million to USD 5 million. They are GMP, HACCP, ISO, BRC...",Acai Berry Fruit Juice Powder; Acerola Cherry Fruit Juice Extract; Acerola Cherry Fruit Juice Powder,Acai Berry Extract & Products; Acerola Cherry Extract & Products,suppliers,2026-07-20
